#threads latency
1, 3363.93
6, 23482
11, 57410
16, 96748.3
21, 145227
26, 174802
31, 221314
36, 254099
41, 277455
46, 361887
51, 398417
56, 418290
61, 453417
66, 531457
71, 560790
76, 563513
81, 633257
86, 700467
91, 714253
96, 767207
