#threads latency
1, 1741.19
6, 22394.8
11, 57009.3
16, 93557
21, 143452
26, 172592
31, 221855
36, 257624
41, 272785
46, 349280
51, 395303
56, 419970
61, 446483
66, 529383
71, 555617
76, 564437
81, 621287
86, 680547
91, 711143
96, 760970
