#threads latency
1, 34945.3
6, 83419.3
11, 127681
16, 162259
21, 213627
26, 241952
31, 292415
36, 334187
41, 339370
46, 437037
51, 471673
56, 501070
61, 529500
66, 617323
71, 635163
76, 639323
81, 729857
86, 773600
91, 801920
96, 829180
