#threads ops
1, 87.9437
6, 146.694
11, 140.019
16, 138.197
21, 126.256
26, 132.429
31, 125.719
36, 128.535
41, 143.713
46, 120.283
51, 121.297
56, 128.255
61, 130.187
66, 117.459
71, 123.451
76, 128.439
81, 124.224
86, 119.525
91, 123.098
96, 122.093
