#threads ops
1, 213.056
21, 384.184
41, 358.116
61, 402.716
81, 409.226
101, 407.118
121, 385.268
141, 417.642
161, 357.69
181, 350.82
201, 359.908
221, 350.42
241, 309.366
261, 347.146
281, 327.092
301, 343.918
321, 331.602
341, 329.436
361, 347.424
381, 302.474
401, 352.156
421, 381.056
441, 425.74
461, 359.9
481, 408.526
