#throughput latency
1, 1597.18
6, 1960.26
11, 2565.12
16, 3214.66
21, 4218.68
26, 4721.78
31, 7315.22
36, 11879.3
41, 13144.3
46, 15740.6
51, 25542.4
56, 28524.6
61, 26576
66, 45287.6
71, 42329.4
76, 47523.6
81, 55579.8
86, 58601.8
91, 54706
96, 62001
