#throughput latency
1, 5048.14
6, 8583.08
11, 8079.02
16, 9485.26
21, 10862
26, 11110
31, 11249
36, 12220.1
41, 13345.9
46, 13554.8
51, 15312.3
56, 15928.3
61, 17031.2
66, 17456.9
71, 19177
76, 19650.7
81, 22024.8
86, 23138.4
91, 22431.4
96, 30388.6
