#throughput throughput
1, 938.61
6, 3155.64
11, 4028.7
16, 4350.3
21, 4449.5
26, 4431.34
31, 4523.9
36, 4340.14
41, 4327.48
46, 4258.92
51, 4006.92
56, 3535.24
61, 3680.1
66, 3174.66
71, 3232.86
76, 3117.06
81, 3070.9
86, 3011.86
91, 2870.32
96, 3083.14
