#throughput latency
1, 1009.16
6, 1991.67
11, 3251.96
16, 4810.8
21, 6337.6
26, 7966.32
31, 9139.78
36, 11279.8
41, 12641
46, 14923.7
51, 17260.4
56, 20029.6
61, 20024.2
66, 21626.4
71, 22175.8
76, 23847.4
81, 25736
86, 26618.2
91, 27049.6
96, 29194.8
