#throughput latency
1, 879.824
6, 1868.98
11, 3072.44
16, 4565.36
21, 6143.44
26, 8057.34
31, 9406.18
36, 11370.1
41, 12812.4
46, 14751.4
51, 16466.3
56, 19628.5
61, 20556.2
66, 21483.2
71, 22681.6
76, 24808.2
81, 26312.4
86, 26987
91, 28493.6
96, 29864.8
