#throughput latency
1, 1555.07
6, 2163.24
11, 2603
16, 3010.76
21, 3611.92
26, 4248
31, 4977.94
36, 6380.34
41, 7527.68
46, 7843.8
51, 10999.7
56, 16112.4
61, 18263.9
66, 27910.8
71, 28255.2
76, 31724.2
81, 34606.6
86, 39767
91, 46652
96, 41273
