#throughput latency
1, 799.33
6, 1087.01
11, 1275.34
16, 1472.58
21, 1704.07
26, 1945.37
31, 2342.2
36, 2775
41, 3251.92
46, 3465.52
51, 4254.96
56, 5846.32
61, 6348.52
66, 8645.22
71, 9396.34
76, 11039.8
81, 12163.3
86, 13108.3
91, 15239.6
96, 15179.2
