#throughput latency
1, 1120.09
6, 1297.56
11, 1573.34
16, 1906.21
21, 2204.62
26, 2754.36
31, 3438.98
36, 4092.66
41, 5824.04
46, 6679.12
51, 8278.56
56, 9309.26
61, 11387.5
66, 12302.2
71, 13215.6
76, 14673.6
81, 16236.2
86, 17753.6
91, 18210.9
96, 17747.7
