#throughput latency
1, 823.924
6, 1106.78
11, 1612.05
16, 2293.42
21, 3153.5
26, 4052.7
31, 5350.62
36, 6431.06
41, 7774.86
46, 8467.38
51, 9775.58
56, 10865.3
61, 12873.3
66, 13890.7
71, 15011.5
76, 16546.2
81, 17665.4
86, 19129.3
91, 20394.6
96, 21133
