#throughput throughput
1, 443.142
6, 1685.97
11, 2318.32
16, 2804.66
21, 3091.92
26, 3339.02
31, 3321.68
36, 3629.42
41, 3680.54
46, 3448.52
51, 3773.18
56, 3601.4
61, 3752.32
66, 3532.92
71, 3723.98
76, 3440.8
81, 3755.06
86, 3732.28
91, 3784.58
96, 3015.68
