#throughput latency
1, 4715.92
6, 7501.48
11, 9953.08
16, 11853
21, 14025.8
26, 15924.9
31, 20033.8
36, 20204.8
41, 22046.2
46, 29153.6
51, 26845.6
56, 33618
61, 31963.4
66, 38120
71, 36737.8
76, 41812.2
81, 40874.4
86, 43412.6
91, 44857
96, 54420.8
