#threads latency
1, 1183.98
6, 4502.97
11, 7027.03
16, 10211.2
21, 16202.6
26, 19741.1
31, 20442.3
36, 22480.2
41, 27328
46, 33312.6
51, 39270.7
56, 49791.7
61, 43531.3
66, 56970
71, 52523.7
76, 60411.3
81, 55291
86, 63042
91, 59195
96, 69900.3
