#threads latency
1, 1051.97
6, 4222.4
11, 6841.67
16, 9929
21, 16012.7
26, 19479.5
31, 20922.6
36, 22432.9
41, 27389
46, 33486.3
51, 39253
56, 49173
61, 42940.7
66, 54220.3
71, 51473
76, 58271.7
81, 54578.7
86, 63202
91, 59784.3
96, 69626.7
