#threads latency
1, 1423.4
6, 4816.83
11, 7537.6
16, 10975
21, 16891.7
26, 19679.8
31, 21460.9
36, 23296.3
41, 28193.8
46, 33274.9
51, 40331.3
56, 50650.7
61, 44295.7
66, 54123.3
71, 52221
76, 59519.3
81, 55449.7
86, 62832
91, 60436
96, 70697.7
