#threads latency
1, 615.597
6, 3257.42
11, 6025.63
16, 8901.53
21, 14595.8
26, 17708.5
31, 19277.6
36, 20987.4
41, 26409.6
46, 31499.6
51, 38140
56, 47548.7
61, 42055
66, 53645.3
71, 50210
76, 57419.3
81, 53154.7
86, 61276
91, 59064.3
96, 68238.3
