#threads ops
1, 1103.51
6, 1504.58
11, 1639.09
16, 1562.31
21, 1348.8
26, 1366.03
31, 1497.28
36, 1626.25
41, 1445.41
46, 1388.65
51, 1287.52
56, 1192.74
61, 1382.99
66, 1194.97
71, 1350.76
76, 1288.02
81, 1468.86
86, 1342.12
91, 1504.34
96, 1365.29
